,name,product,kind,date,month,represent,region
1530, 이엠코리아,기타 금속 가공제품 제조업,CNC공작기계등,2007-10-29,12월,강삼수,경상남도
1531, KSS해운,해상 운송업,"특수화물해상운송(액화가스,LPG,암모니아,VCM,석유화학제품 등), 선박대여",2007-10-26,12월,박찬도,서울특별시
1532, 효성 ITX,기타 사업지원 서비스업,"컨택센터서비스, Cloud솔루션, CDN, 프로젝터판매",2007-10-25,12월,남경환..,서울특별시
1533, 현우산업,전자부품 제조업,인쇄회로판(PCB),2007-10-24,12월,문병선..,인천광역시
1534, 유나이티드,의약품 제조업,"홈타민 진생연질60C(비타민제),항암제,항생제,순환기계,해열진통제,소화기계약품 제조",2007-10-23,12월,강덕영,세종특별자치시
1535, 케이알엠,반도체 제조업,멀티미디어반도체,2007-10-19,12월,박광식,서울특별시
1536, 디아이씨,자동차 신품 부품 제조업,"자동차부품(트란스밋숀,프런트액슬,기어,전동축),변속동력전달장치,특수공구,농기계 및 산업기계부품 제조,무역",2007-10-18,12월,김정렬,울산광역시
1537, 에스에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광발전시스템,태양전지모듈",2007-10-16,12월,홍성민..,경기도
1538, 성우전자,통신 및 방송 장비 제조업,휴대폰금속프레스부품(전자파차단ShieldCan),2007-10-12,12월,조일현..,경기도
1539, 엘엠에스,전자부품 제조업,프리즘시트,2007-10-12,12월,나우주..,경기도
1540, 제이엠티,전자부품 제조업,LCD패널용PBA,2007-10-12,12월,정수연..,경기도
1541, 오디텍,반도체 제조업,"광반도체, 소자 및 모듈",2007-10-08,12월,박병근,전북특별자치도
1542, ISC,기계장비 및 관련 물품 도매업,반도체테스트소켓,2007-10-01,12월,김정렬..,경기도
1543, 네오티스,자동차 신품 부품 제조업,"마이크로비트,샤프트",2007-10-01,12월,권상훈,경기도
1544, 미래나노텍,플라스틱제품 제조업,LCDBLU용광학필름,2007-10-01,12월,김철영,충청북도
1545, 상보,플라스틱제품 제조업,"광학필름,윈도우필름,미디어필름",2007-10-01,12월,김상근,경기도
1546, CJ제일제당,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",2007-09-28,12월,손경식..,서울특별시
1547, 바이오톡스텍,자연과학 및 공학 연구개발업,"안전성평가, 유효성평가",2007-09-21,12월,강종구,충청북도
1548, 팬오션,해상 운송업,"해상화물운송(외항,운수보관)",2007-09-21,12월,김홍국..,서울특별시
1549, 옴니시스템,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","전자식전력량계,설비미터,원격검침시스템",2007-09-19,12월,박혜린,경기도
1550, 푸른기술,컴퓨터 및 주변장치 제조업,"금융자동화기기모듈,역무자동화기기모듈,특수단말시스템",2007-09-14,12월,함현철,서울특별시
1551, 웨이브일렉트로,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",이동통신중계기용전력증폭기,2007-09-12,12월,박천석..,경기도
1552, HJ중공업,토목 건설업,"선박건조,기계플랜트 제조/토목공사,건축공사,조경공사,전기공사,가스공사,준설공사,기계설비공사",2007-08-31,12월,김완석..,부산광역시
1553, 빅솔론,컴퓨터 및 주변장치 제조업,"POS용프린터,프린팅메카니즘",2007-08-20,12월,노현철..,경기도
1554, JW홀딩스,기타 금융업,의약품 수출입업,2007-07-31,12월,이경하..,경기도
1555, S&K폴리텍,전자부품 제조업,고밀도폴리우레탄폼시트,2007-07-30,12월,강원형,경기도
1556, SK이노베이션,석유 정제품 제조업,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",2007-07-25,12월,박상규,서울특별시
1557, 율호,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",무선인터넷플랫폼,2007-07-25,12월,이정남..,서울특별시
1558, 갤럭시아머니트리,소프트웨어 개발 및 공급업,전자결제,2007-07-20,12월,신동훈,서울특별시
1559, 에코프로,기타 금융업,"환경소재,화학필터,이차전지소재등",2007-07-20,12월,송호준,충청북도
1560, 대산F&B,음·식료품 및 담배 도매업,"외식프랜차이즈사업,육류가공,식자재유통등",2007-07-18,12월,한상우..,서울특별시
1561, 컴투스,소프트웨어 개발 및 공급업,모바일게임,2007-07-06,12월,Nam..,서울특별시
1562, 네오위즈,소프트웨어 개발 및 공급업,"피망,스페셜포스",2007-07-02,12월,김승철..,경기도
1563, 삼성카드,기타 금융업,"신용카드업,상품신용판매,현금서비스,카드론,리스,기업대출,여행업무,통신판매",2007-06-27,12월,김대환,서울특별시
1564, 앤씨앤,반도체 제조업,차량용 블랙박스 / 영상처리용 시스템반도체,2007-06-26,12월,최종현,경기도
1565, 엔텔스,소프트웨어 개발 및 공급업,운용지원솔루션,2007-06-20,12월,최일규,서울특별시
1566, 알루코,1차 비철금속 제조업,"알루미늄제품,샷시 제조",2007-06-07,12월,박진우,대전광역시
1567, 풍강,기타 금속 가공제품 제조업,자동차용너트류,2007-06-01,08월,김진용,경기도
1568, 웅진씽크빅,초등 교육기관,"기타출판 제조/서적,교구,통신판매 도소매/부동산 임대/교구렌탈,컴퓨터운용관련서비스",2007-05-31,12월,이봉주,경기도
1569, 동국제약,의약품 제조업,"인사돌, 복합마데카솔, 파미레이",2007-05-29,12월,송준호,서울특별시
1570, 케이프,선박 및 보트 건조업,선박엔진용실린더라이너,2007-05-29,12월,최철은,경상남도
1571, 상신이디피,일차전지 및 이차전지 제조업,2차전지부품,2007-05-23,12월,김일부,충청남도
1572, 한라IMS,선박 및 보트 건조업,"선용원격자동측정시스템,선용원격자동경보시스템",2007-05-22,12월,지석준..,부산광역시
1573, 에프알텍,통신 및 방송 장비 제조업,이동통신용중계기,2007-05-18,12월,남재국,경기도
1574, 이엠텍,전자부품 제조업,"마이크로스피커,리시버",2007-05-02,12월,정승규..,경상남도
1575, 참좋은여행,여행사 및 기타 여행보조 서비스업,여행상품,2007-04-30,12월,조현문..,서울특별시
1576, 네오리진,소프트웨어 개발 및 공급업,네트워크장비공급및인터넷트래픽솔루션,2007-04-16,12월,첸보(..,서울특별시
1577, 맵스리얼티1,신탁업 및 집합투자업,,2007-04-09,12월,미래에..,서울특별시
1578, LS증권,금융 지원 서비스업,유가증권위탁매매,2007-02-21,12월,김원규,서울특별시
1579, 매커스,기계장비 및 관련 물품 도매업,자일링스(Xilinx)비메모리반도체(PLDchip)유통,2007-02-12,12월,신동철..,서울특별시
1580, 나노캠텍,플라스틱제품 제조업,투명전도성관련제품,2007-01-30,12월,신해용,경기도
1581, 네오팜,기타 화학제품 제조업,생체기능성(아토피)보습제,2007-01-30,12월,김양수,대전광역시
1582, 오스코텍,의약품 제조업,"뼈이식재,건강식품소재",2007-01-17,12월,김정근..,경기도
1583, 켐트로닉스,기타 화학제품 제조업,"Touch IC 및 PBA, TG, EMC",2007-01-17,12월,김보균..,세종특별자치시
1584, 제이스텍,특수 목적용 기계 제조업,기계장비(디스플레이장비),2007-01-10,12월,정재송,충청남도
1585, 동아엘텍,특수 목적용 기계 제조업,LCD검사장비,2007-01-03,12월,박재규..,경기도
1586, 메타랩스,봉제의복 제조업,"여성용 의류(캐쥬얼티셔츠,바지) 제조",2006-12-26,12월,하지성,서울특별시
1587, 후성,기초 화학물질 제조업,"불소화물 제조,도매",2006-12-22,12월,김용민,경기도
1588, 휴온스글로벌,의약품 제조업,의약품제조업,2006-12-19,12월,송수영,경기도
1589, 케이씨티,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","금융단말시스템,복표발매기,마권발매기",2006-12-13,12월,강창귀..,경기도
1590, 파트론,전자부품 제조업,"카메라모듈, 안테나, 센서류 등",2006-12-13,12월,Kim..,경기도
1591, 유니테스트,특수 목적용 기계 제조업,"반도체메모리주검사장비생산(메모리컴포넌트테스터,메모리모듈테스트)",2006-12-05,12월,김종현,경기도
1592, 휴림로봇,특수 목적용 기계 제조업,제조업용로봇및서비스로봇,2006-12-05,12월,김봉관,충청남도
1593, LF,봉제의복 제조업,"기성복, 의류, 잡화, 제조",2006-12-01,12월,오규식..,서울특별시
1594, 에스에이티,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","교통관련장비(고정식축중기, 이동식축중기 등)",2006-11-28,12월,정성원,경기도
1595, 큐에스아이,반도체 제조업,레이저다이오드(LaserDiode),2006-11-24,12월,이청대,충청남도
1596, 멀티캠퍼스,기타 교육기관,성인/기업전문 교육서비스,2006-11-16,12월,정석목,서울특별시
1597, 주연테크,컴퓨터 및 주변장치 제조업,"각종컴퓨터,주변기기 제조/소프트웨어 개발",2006-11-15,12월,김희라,서울특별시
1598, 코스맥스비티아이,기타 금융업,"화장품,의약부외품 제조,도매",2006-11-13,12월,이병만..,경기도
1599, 코세스,특수 목적용 기계 제조업,반도체SolderBall부착장비등,2006-11-08,12월,박명순,경기도
1600, 인천도시가스,연료용 가스 제조 및 배관공급업,도시가스 공급/가스설비공사,2006-11-07,12월,정진혁,인천광역시
1601, 성창오토텍,자동차 신품 부품 제조업,"차량용 에어컨필터, 차량용인버터 등",2006-11-03,12월,이병진..,경기도
1602, 넥스턴바이오,특수 목적용 기계 제조업,CNC자동선반,2006-11-01,12월,이정찬,경기도
1603, 제이티,특수 목적용 기계 제조업,반도체장비(Burn-in Sorter 등),2006-10-27,12월,유홍준..,충청남도
1604, 아이윈,자동차 신품 부품 제조업,시트히터,2006-10-20,12월,신규진..,부산광역시
1605, 이녹스,그외 기타 운송장비 제조업,"FPCB소재,반도체PKG소재,디스플레이소재,OLED소재",2006-10-20,12월,박정진,충청남도
1606, 삼정펄프,"펄프, 종이 및 판지 제조업","지류화장지,안면용,위생용 티슈 제조,판매",2006-10-17,12월,전성오,경기도
1607, KEC,반도체 제조업,반도체 제조,2006-10-16,12월,이종홍,서울특별시
1608, KPX홀딩스,기초 화학물질 제조업,지주회사,2006-10-12,12월,양준영,서울특별시
1609, THE E&M,기타 정보 서비스업,인터넷 개인방송 플랫폼,2006-10-10,12월,신환률..,서울특별시
1610, 바텍,의료용 기기 제조업,"치과용 디지털 X-ray기기 (파노라마, CT) 및 구강스캐너 등",2006-09-29,12월,김선범,경기도
1611, MDS테크,소프트웨어 개발 및 공급업,"임베디드개발솔루션,임베디드소프트웨어",2006-09-26,12월,이창열..,경기도
1612, HDC현대EP,기타 화학제품 제조업,"합성수지(PP컴파운딩가공,자동차범퍼,내장제) 제조,도소매",2006-09-25,12월,정 중..,충청남도
1613, 루멘스,반도체 제조업,LED개발 및 제조,2006-08-08,12월,이경재,경기도
1614, 세원이앤씨,"구조용 금속제품, 탱크 및 증기발생기 제조업","화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",2006-07-31,12월,김동화..,경상남도
1615, CSA 코스믹,기타 화학제품 제조업,화장품 제조 및 판매,2006-07-25,12월,오영철..,서울특별시
1616, 티엘아이,반도체 제조업,LCDTV및모니터용TimingController,2006-07-25,12월,홍세경,경기도
1617, 한국전자금융,기타 사업지원 서비스업,"ATM관리사업,CD-VAN사업",2006-07-14,12월,이현석,서울특별시
1618, 쇼박스,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화투자및배급,2006-07-07,12월,신호정,서울특별시
1619, 팬엔터테인먼트,"영화, 비디오물, 방송프로그램 제작 및 배급업","방송영상물,음반",2006-07-07,12월,박영석,서울특별시
1620, 인포뱅크,기타 정보 서비스업,"모바일메시징서비스,휴대폰단말기용S/W개발용역",2006-07-04,12월,박태형,경기도
1621, 노루페인트,기타 화학제품 제조업,페인트 제조,2006-07-03,12월,조성국,경기도
1622, 아모레퍼시픽,기타 화학제품 제조업,"화장품,생활용품 제조, 판매",2006-06-29,12월,서경배..,서울특별시
1623, 아이오케이,"영화, 비디오물, 방송프로그램 제작 및 배급업",연예인 매니지먼트,2006-06-27,12월,김민수..,서울특별시
1624, 동우팜투테이블,"도축, 육류 가공 및 저장 처리업","육계,삼계",2006-06-23,12월,김태호,전북특별자치도
1625, 롯데관광개발,여행사 및 기타 여행보조 서비스업,"국내외여행알선,관광개발,전세운수,항공권매매대행",2006-06-08,12월,김기병..,제주특별자치도
1626, 제이브이엠,일반 목적용 기계 제조업,"전자동 정제,분류 및 포장시스템",2006-06-07,12월,이동환,대구광역시
1627, 평화산업,자동차 신품 부품 제조업,"자동차부품(방진고무,방류고무(COVER류,CUP류),호스류),장비시설용 부품 제조,판매",2006-06-02,12월,황순용..,대구광역시
1628, 우진플라임,특수 목적용 기계 제조업,"플라스틱사출성형기 제조,판매",2006-05-24,12월,김익환,충청북도
1629, 팅크웨어,통신 및 방송 장비 제조업,"내비게이션,블랙박스,태블릿 및 위치정보서비스",2006-05-19,12월,이흥복,경기도
1630, 신세계I&C,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권",2006-05-18,12월,형태준,서울특별시
1631, 진바이오텍,산업용 농·축산물 및 동·식물 도매업,"펩소이젠(식물성단백질),바이오스타치(가공전분),나투포멘(친환경생균제),락토케어(항생제대체형미생물제제)등",2006-04-28,12월,이찬호,충청남도
