,name,code,product,kind,date,month,represent,region
971, 동양파일,228340,"시멘트, 석회, 플라스터 및 그 제품 제조업",PHC파일,2016-04-06,12월,김근수,충청남도
972, 삼일씨엔에스,004440,"시멘트, 석회, 플라스터 및 그 제품 제조업","PHC파일, 강교, PC",2016-03-30,12월,윤성용,경기도
973, 팬젠,222110,의약품 제조업,"바이오시밀러 의약품 개발, 바이오의약품 개발 기술이전 서비스 등",2016-03-11,12월,윤재승..,경기도
974, AP위성,211270,"항공기,우주선 및 부품 제조업",위성통신 단말기,2016-03-04,12월,이성희,서울특별시
975, 비유테크놀러지,230980,소프트웨어 개발 및 공급업,VR기반 교육훈련용솔루션,2016-03-02,12월,위용현,부산광역시
976, 큐리언트,115180,자연과학 및 공학 연구개발업,저분자 혁신신약,2016-02-29,12월,남기연,경기도
977, 안트로젠,065660,기타 전문 도매업,줄기세포치료제,2016-02-15,12월,이성구..,서울특별시
978, 슈프리마,236200,통신 및 방송 장비 제조업,바이오인식 관련 제품,2016-02-05,12월,이재원..,경기도
979, 제이에스코퍼레이션,194370,"가죽, 가방 및 유사제품 제조업",핸드백 및 지갑,2016-02-04,12월,홍재성,서울특별시
980, 유니트론텍,142210,자동차 부품 및 내장품 판매업,"메모리/비메모리반도체, 디스플레이 모듈",2016-02-02,12월,남궁선,서울특별시
981, 크리스탈신소재,CYM150,기타 금융업,"합성운모 플레이크, 파우더, 테이프",2016-01-28,12월,다이중..,케이맨 제도
982, 메디젠휴먼케어,236340,자연과학 및 공학 연구개발업,M-CHECK (개인별 유전적 질병 예측 서비스),2016-01-26,12월,신동직,서울특별시
983, 볼빅,206950,운동 및 경기용구 제조업,골프공,2015-12-30,12월,홍승석,충청북도
984, 이엠티,232530,일차전지 및 이차전지 제조업,이차전지 양극재용 전구체,2015-12-30,12월,유상열,충청북도
985, 더코디,224060,특수 목적용 기계 제조업,"반도체 및 평판디스플레이 제조용 장비(IRIS, LOZIX, HP/CP)",2015-12-29,12월,황정훈,충청남도
986, 에스와이,109610,"구조용 금속제품, 탱크 및 증기발생기 제조업",샌드위치 패널,2015-12-29,12월,전평열..,경기도
987, 질경이,233990,기타 화학제품 제조업,여성청결제 및 질염치료제 개발,2015-12-29,12월,최원석,서울특별시
988, 잇츠한불,226320,기타 화학제품 제조업,"스킨케어 베이직, 포인트 메이크업, 스킨케어 스페셜, 베이스 메이크업 등",2015-12-28,12월,김양수,서울특별시
989, 크로넥스,215570,자연과학 및 공학 연구개발업,CRO 및 생물종(미니피그),2015-12-28,12월,손영준,경기도
990, 딥마인드,223310,상품 종합 도매업,"건강기능식품, 블랙박스, 내비게이션 등",2015-12-24,12월,홍상혁..,서울특별시
991, 와이씨,232140,특수 목적용 기계 제조업,메모리 웨이퍼 테스터,2015-12-24,12월,최명배,경기도
992, 육일씨엔에쓰,191410,전자부품 제조업,IT용 Cover Glass ,2015-12-24,12월,구자옥,서울특별시
993, 휴젤,145020,기초 의약물질 제조업,"보툴리눔톡신, 필러",2015-12-24,12월,한선호..,강원특별자치도
994, 한국맥널티,222980,기타 식품 제조업,커피 및 의약품,2015-12-23,12월,이은정,충청남도
995, 덱스터,206560,"영화, 비디오물, 방송프로그램 제작 및 배급업","시각효과(Visual Effect, VFX)",2015-12-22,12월,"김욱,..",서울특별시
996, 아진산업,013310,자동차 신품 부품 제조업,자동차 차체 부품,2015-12-22,12월,서중호,경상북도
997, HLB제약,047920,자연과학 및 공학 연구개발업,"씨트리시메티딘정, 로자틴정",2015-12-21,12월,박재형,경기도
998, 강스템바이오텍,217730,기초 의약물질 제조업,줄기세포치료제,2015-12-21,12월,나종천,서울특별시
999, 에이원알폼,234070,산업용 기계 및 장비 임대업,건설현장용 알루미늄 거푸집 임대,2015-12-21,12월,안호중,충청북도
1000, 메가엠디,133750,일반 교습 학원,"의학, 치의학, 법학 전문대학원, 약학대학 입학시험 대비 강의",2015-12-18,12월,윤용국,서울특별시
1001, 보광산업,225530,기타 비금속 광물제품 제조업,"콘크리트용 부순골재, 아스콘, 레미콘",2015-12-17,12월,김윤수,대구광역시
1002, 파크시스템스,140860,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",연구용 및 산업용 원자현미경,2015-12-17,12월,박상일,경기도
1003, 에치에프알,230240,통신 및 방송 장비 제조업,유선 및 무선통신장비 제조 및 제조서비스,2015-12-16,12월,정종민,경기도
1004, 예스티,122640,특수 목적용 기계 제조업,반도체 및 디스플레이 제조 장비,2015-12-16,12월,장동복..,경기도
1005, 코스맥스엔비티,222040,기타 식품 제조업,건강기능식품,2015-12-16,12월,윤원일,경기도
1006, 멕아이씨에스,058110,의료용 기기 제조업,인공호흡기,2015-12-14,12월,김종철,경기도
1007, 에이치엔에스하이텍,044990,전자부품 제조업,"이방성전도필름, 수정진동자",2015-12-10,12월,김정희,대전광역시
1008, 원익피앤이,217820,특수 목적용 기계 제조업,2차전지 자동화 설비,2015-12-07,12월,이기채,경기도
1009, 세진중공업,075580,선박 및 보트 건조업,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter",2015-11-30,12월,최양환,울산광역시
1010, 하이즈항공,221840,"항공기,우주선 및 부품 제조업",B787 날개구조물 등,2015-11-25,12월,하상헌,경상남도
1011, DXVX,180400,기타 과학기술 서비스업,BAC DNA CHIP,2015-11-20,12월,이용구..,서울특별시
1012, 케이디켐,221980,기타 화학제품 제조업,PVC 안정제,2015-11-19,12월,민남규..,충청북도
1013, 네오오토,212560,자동차 신품 부품 제조업,"피니언 기어, 디프 어셈블리, 대형기어",2015-11-18,12월,김원일..,서울특별시
1014, 엔투텍,227950,특수 목적용 기계 제조업,반도체장비 부품 제조업,2015-11-18,12월,김정민..,경기도
1015, 케어젠,214370,기초 의약물질 제조업,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",2015-11-17,12월,정용지,경기도
1016, 아이진,185490,자연과학 및 공학 연구개발업,"당뇨성망막병증 치료제, 욕창치료제, 대상포진백신, 코로나19 예방백신 등",2015-11-16,12월,최석근,경기도
1017, 나무가,190510,전자부품 제조업,"스마트폰 카메라모듈, 노트북 카메라모듈",2015-11-12,12월,이동호,경기도
1018, 이노시스,056090,의료용 기기 제조업,정형외과용 신체보정용 의료기기,2015-11-12,12월,정주미,경기도
1019, 금호에이치티,214330,자동차 신품 부품 제조업,자동차용 전구 및 LED모듈,2015-11-11,12월,김진곤..,광주광역시
1020, 제주항공,089590,항공 여객 운송업,"여객운송서비스, 화물운송서비스",2015-11-06,12월,김이배,제주특별자치도
1021, 본느,226340,기타 화학제품 제조업,기업인수합병,2015-11-05,12월,임성기,서울특별시
1022, 파마리서치바이오,217950,의약품 제조업,"메디컬 에스테틱, 생물학적 제재",2015-11-05,12월,백승걸..,강원특별자치도
1023, 럭스피아,092590,반도체 제조업,"LED 패키지, LED 모듈",2015-10-30,12월,성석종,경기도
1024, 노브메타파마,229500,자연과학 및 공학 연구개발업,대사질환 신약 개발 및 건강기능식픔,2015-10-28,12월,황선욱..,서울특별시
1025, 엔케이맥스,182400,기초 의약물질 제조업,"연구용 시약, NK Vue® KIT, SuperNK",2015-10-23,12월,박상우,경기도
1026, 현대코퍼레이션홀딩스,227840,음·식료품 및 담배 도매업,"브랜드사업, 육류유통",2015-10-23,12월,정몽혁..,서울특별시
1027, KH 건설,226360,토목 건설업,기업인수합병,2015-10-22,12월,권혁범..,서울특별시
1028, 엑시콘,092870,특수 목적용 기계 제조업,반도체 검사장비,2015-10-22,12월,최명배..,경기도
1029, 엄지하우스,224810,실내건축 및 건축마무리 공사업,"실내건축업, 분양공사 및 디자인 설계",2015-10-21,12월,정재호..,서울특별시
1030, 메디쎄이,200580,의료용 기기 제조업,정형외과용 척추임플란트,2015-10-20,12월,하재성..,충청북도
1031, 뉴지랩파마,214870,기계장비 및 관련 물품 도매업,CCTV 카메라,2015-10-13,12월,김명진,경기도
1032, 케이엠제약,225430,기타 화학제품 제조업,"구강제품, 화장품,기타 생활용품",2015-10-08,12월,강일모..,경기도
1033, 한송네오텍,226440,특수 목적용 기계 제조업,OLED FMM 인장기,2015-10-06,12월,고석주,경상북도
1034, 패션플랫폼,225590,봉제의복 제조업,여성복,2015-10-05,12월,박원희,서울특별시
1035, LIG넥스원,079550,무기 및 총포탄 제조업,정밀유도무기 등,2015-10-02,12월,신익현,경기도
1036, 넥슨게임즈,225570,소프트웨어 개발 및 공급업,온라인 및 모바일 게임,2015-09-25,12월,박용현,서울특별시
1037, 제너셈,217190,특수 목적용 기계 제조업,반도체 후공정 장비,2015-09-25,12월,한복우,인천광역시
1038, 타이거일렉,219130,전자부품 제조업,인쇄회로기판 제조업,2015-09-25,12월,이경섭..,인천광역시
1039, HDC랩스,039570,전기 및 통신 공사업,"기계설비공사, 스마트홈, 지능형 빌딩, SOC, 인테리어, 조경, 시설관리",2015-09-24,12월,김성은,서울특별시
1040, 동일제강,002690,1차 철강 제조업,"PC강연선, 경강선, 도금선, 마봉강",2015-09-24,12월,민세홍..,경기도
1041, 휴먼테크놀로지,175140,통신 및 방송 장비 제조업,"웨어러블 디바이스, 모바일 라우터",2015-09-23,12월,김종수,경기도
1042, 씨아이에스,222080,특수 목적용 기계 제조업,2차전지 제조설비,2015-09-02,12월,김동진,대구광역시
1043, 에이텍모빌리티,224110,통신 및 방송 장비 제조업,교통카드단말기,2015-08-25,12월,신승영..,경기도
1044, 웹스,196700,합성고무 및 플라스틱 물질 제조업,"기능성 컴파운드, 건축외장자재",2015-08-24,12월,이재춘,부산광역시
1045, AJ네트웍스,095570,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",2015-08-21,12월,손삼달,서울특별시
1046, 파인텍,131760,특수 목적용 기계 제조업,OLED 제조장비,2015-08-17,12월,강원일,서울특별시
1047, 세토피아,222810,1차 철강 제조업,보안솔루션 개발 외,2015-08-13,12월,서상철,서울특별시
1048, 심텍,222800,전자부품 제조업,반도체용 인쇄회로기판,2015-08-07,12월,전영선..,충청북도
1049, 흥국에프엔비,189980,비알코올음료 및 얼음 제조업,"과일음료(에이드베이스, 스무디, 착즙쥬스 등)",2015-08-07,12월,박철범..,서울특별시
1050, 쎄노텍,222420,기타 비금속 광물제품 제조업,세라믹 비드,2015-08-06,12월,이승호..,경상남도
1051, 칩스앤미디어,094360,반도체 제조업,비디오 IP,2015-08-05,12월,김상현,서울특별시
1052, 아시아경제,127710,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",광고 및 콘텐츠,2015-07-31,12월,마영민..,서울특별시
1053, 엔에스컴퍼니,224760,토목 건설업,"산업플랜트 건설 및 경상정비, 자동차부품제조판매",2015-07-31,12월,이종화,충청남도
1054, 아이쓰리시스템,214430,전자부품 제조업,"적외선 영상센서, 엑스레이 영상센서",2015-07-30,12월,정한,대전광역시
1055, 로지시스,067730,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","전산장비 판매 및 유지보수, VAN기기 대행관리",2015-07-29,12월,이호성,서울특별시
1056, 플럼라인생명과학,222670,자연과학 및 공학 연구개발업,"강아지암치료제,돼지DNA테라피",2015-07-28,12월,김앤토..,서울특별시
1057, 켐트로스,220260,기타 화학제품 제조업,기타화학제품 제조업,2015-07-27,12월,이동훈,경기도
1058, 파마리서치,214450,의료용품 및 기타 의약 관련제품 제조업,재생의약품,2015-07-24,12월,각자대..,강원특별자치도
1059, 디와이디,219550,생활용품 도매업,화장품 유통,2015-07-22,12월,정창래,경기도
1060, 펩트론,087010,기초 의약물질 제조업,약효지속성 의약품 및 펩타이드 소재,2015-07-22,12월,최호일,대전광역시
1061, 이노션,214320,광고업,광고대행 및 광고물의 제작 등,2015-07-17,12월,이용우,서울특별시
1062, 토니모리,214420,기타 화학제품 제조업,"스킨케어 베이직, 포인트 메이크업, 스킨케어 스페셜, 베이스 메이크업 등",2015-07-10,12월,김승철,서울특별시
1063, 광동헬스바이오,086220,기타 식품 제조업,건강기능식품,2015-07-09,12월,정 화..,충청북도
1064, 로지스몬,223220,기타 운송관련 서비스업,모바일 컨텐츠 개발 및 유통,2015-07-09,12월,이석준,서울특별시
1065, 미래에셋생명,085620,보험업,생명보험상품,2015-07-08,12월,김재식..,서울특별시
1066, RFHIC,218410,통신 및 방송 장비 제조업,GaN 트랜지스터,2015-06-30,12월,조덕수,경기도
1067, 동운아나텍,094170,반도체 제조업,아날로그 반도체,2015-06-30,12월,김동철,서울특별시
1068, 일월지엠엘,178780,상품 종합 도매업,전기 및 온수매트,2015-06-30,12월,김영동,서울특별시
1069, 헥토이노베이션,214180,기타 정보 서비스업,휴대폰부가서비스,2015-06-30,12월,이현철,서울특별시
1070, 경보제약,214390,기초 의약물질 제조업,"아토르바스타틴, 세프티족심, 세프트리약손",2015-06-29,12월,김태영,충청남도
1071, 인바이츠바이오코아,216400,자연과학 및 공학 연구개발업,"CRO(분석/생동/임상) 서비스, 유전체 분석 및 유전체 분석제품 개발 등",2015-06-29,12월,오수연..,서울특별시
1072, 이큐셀,160600,특수 목적용 기계 제조업,"진공합착기, NPS",2015-06-26,12월,이헌철,경기도
1073, 코아스템켐온,166480,의약품 제조업,줄기세포 치료제,2015-06-26,12월,양길안,경기도
